|                                   col0_1 |                                    col0_2 |         aperture_sum_3 |       aperture_sum_4 |       aperture_sum_5 |
| 2961.9945407276714 .. 1727.0596690512855 |  279.10288819108183 .. -23.91724889881779 |    -1.9823726771852088 |   -7.033415072633803 |   -5.051042395448594 |
|  3380.213391867099 .. 1727.1688162269768 |  279.09785310754023 .. -23.91724765304832 |     -2.304136186230102 |  -7.1950837811567805 |   -4.890947594926678 |
|  4559.018453631038 .. 1726.6922788060126 |  279.0836610595204 .. -23.917251889547476 |   -0.18537070365488043 |   -5.937493904305887 |   -5.752123200651006 |
|  1776.7845164075718 .. 1727.679908184065 | 279.11715734950064 .. -23.917241308118616 |      2.407315979983972 |    -6.77154376946474 |   -9.178859749448712 |
| 2046.9884126370669 .. 1727.7969935521319 | 279.11390427016636 .. -23.917240309746767 |    -1.8514053828538062 |   -6.865277302843391 |   -5.013871919989585 |
| 2437.0255238130744 .. 1728.4128151480822 |  279.10920847648816 .. -23.91723383049693 |    -3.0327661616891706 |   -7.996658927742537 |   -4.963892766053366 |
|    2581.08681094817 .. 1728.341714097028 |   279.1074740723307 .. -23.91723468707875 |    -1.0436679148083874 |    -6.44313200030953 |   -5.399464085501142 |
|  3159.713952016296 .. 1727.9239525640646 |    279.1005077777617 .. -23.9172393862762 |   -0.41952794856592673 |   -6.258234195372802 |  -5.8387062468068756 |
| 3899.2044199887355 .. 1728.2228041021174 |   279.0916047934042 .. -23.91723577003585 |    0.09570111742201681 |   -5.930264965495415 |   -6.025966082917432 |
|  4075.1317549965192 .. 1728.370008129415 |    279.089486742895 .. -23.91723399663399 |    -0.8971891976541018 |   -6.169924316692612 |    -5.27273511903851 |
|  4349.935232300556 .. 1727.7768665228284 |  279.0861782871285 .. -23.917240226901637 |    -3.0684484524520212 |  -7.8220536525743505 |    -4.75360520012233 |
| 3294.9398245434136 .. 1729.0875150520965 |   279.0988797464103 .. -23.91722655909435 |     0.5166222769739021 |   -5.651906873810661 |   -6.168529150784563 |
|   3399.966274666034 .. 1729.410304363563 |   279.0976152964393 .. -23.91722297806787 |    -1.3471636644219467 |   -6.622302056253674 |   -5.275138391831727 |
|  4018.080235413046 .. 1729.1450876710664 |  279.09017360682674 .. -23.91722551935943 |    -0.3342998727155277 |   -6.178922312678098 |    -5.84462243996257 |
| 2010.4169262023663 .. 1730.0267871447263 |  279.1143445646902 .. -23.917215734356194 |    -1.9004374661879924 |   -6.935698067394913 |   -5.035260601206921 |
|  3606.205977190808 .. 1729.7906531330298 |   279.0951323049837 .. -23.91721870596019 |    -1.5987550237607573 |   -6.642208365154758 |   -5.043453341394001 |
|  3930.8647855385875 .. 1729.734832681739 |  279.0912236245512 .. -23.917219103867996 |    -1.0728627487084064 |   -6.338383573671828 |  -5.2655208249634216 |
|  3587.824310150272 .. 1730.8059245013937 |  279.0953536088245 .. -23.917207541633125 |     0.4454472957362009 |   -5.711281828553972 |   -6.156729124290172 |
| 3760.2195615008714 .. 1730.8551222324763 |  279.0932780825988 .. -23.917206900537117 |    -3.2845459447842966 |    -9.11399719501956 |   -5.829451250235264 |
|  4113.260718598513 .. 1731.0610204327327 |  279.0890276979005 .. -23.917204343490965 |   -0.03587275817684522 |   -6.206630696087184 |   -6.170757937910339 |
| 2534.7954706186133 .. 1732.1020923118056 |  279.1080313879479 .. -23.917193280348325 |    -0.3510692554557129 |   -6.115894904142455 |   -5.764825648686742 |
|  3360.126982064173 .. 1732.0865135206136 | 279.09809493640233 .. -23.917193536948137 |     -1.715132497956401 |  -6.6894940990042215 |    -4.97436160104782 |
|  3436.2776670069024 .. 1732.205722908704 |  279.0971781320135 .. -23.917192200658285 |    -1.8268067109651422 |   -7.035591619331523 |   -5.208784908366381 |
| 3874.0855920777726 .. 1731.6384474824563 | 279.09190721061236 .. -23.917198198511475 |    -2.9185629138045317 |   -8.218244174498341 |   -5.299681260693809 |
|  1677.1777047141725 .. 1733.121958414167 | 279.11835654302126 .. -23.917181291085313 |    -0.9027465508137666 |   -6.319542675921703 |   -5.416796125107936 |
|  2781.154968916822 .. 1733.1025239728965 |  279.1050653804636 .. -23.917182362322254 |     0.3114474456589857 |   -5.782752241206046 |   -6.094199686865031 |
| 3037.3551711612427 .. 1732.9242960660472 |   279.1019808978723 .. -23.91718435942767 |    -1.4127759314883368 |   -6.525165957270548 |   -5.112390025782211 |
| 3069.8187699662426 .. 1732.6865429109023 |  279.1015900574006 .. -23.917186976152212 |    -0.6082661149585384 |   -6.091789852293298 |   -5.483523737334759 |
|   3171.133417441176 .. 1732.794060510597 |  279.10037029538563 .. -23.91718578687942 |     -2.717518221799062 |   -7.547485572196592 |  -4.8299673503975304 |
|   4278.687709741356 .. 1732.854361756737 | 279.08703606731086 .. -23.917184430202486 |    -1.9947095776892678 |  -6.8855427675980705 |   -4.890833189908802 |
|  4528.716014893321 .. 1732.7655741506167 | 279.08402589035404 .. -23.917185091791904 |     1.7894236409018374 |   -5.130632038836644 |   -6.920055679738482 |
| 1578.1630510657442 .. 1734.3894213502006 |   279.1195486125553 .. -23.91716720922054 |   -0.16237858699366572 |  -6.0449730318249015 |   -5.882594444831236 |
|  1589.3473422435761 .. 1733.658398370661 |  279.1194139621441 .. -23.917175269987208 |    -2.4504477102781816 |   -7.281409723812169 |   -4.830962013533988 |
| 2327.9828482800804 .. 1733.7008678353434 |  279.1105212754113 .. -23.917175563535686 |     0.5682519718960579 |  -6.0186315490683295 |  -6.5868835209643875 |
| 2492.6227410516235 .. 1733.8641745558098 |  279.1085391190009 .. -23.917173866154336 |    -0.6178798436200471 |   -6.245222057422934 |   -5.627342213802887 |
| 2684.8609835674533 .. 1734.1775156113106 |  279.10622469654913 .. -23.91717050214741 |    -3.1594047930714764 |   -7.954359078219112 |   -4.794954285147636 |
|  3104.856959464233 .. 1733.8306079291558 |  279.1011682205931 .. -23.917174384101454 |    -3.2972344374821634 |   -9.216537363280061 |   -5.919302925797897 |
| 3416.4720684713693 .. 1734.0206231148834 |   279.0974165791298 .. -23.91717223352363 |     1.0578404513198876 |    -3.70171922890121 |  -4.7595596802210975 |
|  3463.056377419364 .. 1733.7807290130374 |     279.0968557345151 .. -23.917174856996 |     -2.359469402489315 |   -7.272529625360887 |   -4.913060222871572 |
|   4310.23497214372 .. 1733.9779519692283 |  279.08665626039857 .. -23.91717202788327 |    0.12046020965704902 |   -5.836484410671682 |   -5.956944620328731 |
|  4576.174469951067 .. 1733.7321886888426 |  279.0834545231898 .. -23.917174387146023 |    -0.9093527340958776 |   -6.334451701544868 |  -5.4250989674489905 |
| 1740.7420118580897 .. 1734.9580623492259 | 279.11759126798864 .. -23.917161164108613 |     2.3432155622117956 |   -5.102559774288203 |   -7.445775336499999 |
| 2027.7345338110467 .. 1735.3156219951577 | 279.11413606641213 .. -23.917157544654156 |     0.6791653249740373 |   -5.568791041317577 |   -6.247956366291614 |
| 2596.3335499371806 .. 1735.3402110605984 |  279.1072905082005 .. -23.917157671436314 |    -1.8440458286609804 |   -6.843776070340914 |   -4.999730241679933 |
|  3150.212979378868 .. 1734.9116551298994 | 279.10062216396267 .. -23.917162483598787 |     -2.375622474768023 |   -7.372506006689975 |   -4.996883531921952 |
| 3851.6295805199675 .. 1734.9794259459718 |   279.0921775690262 .. -23.91716144614507 |    -2.9390798436197403 |   -7.776755476777613 |   -4.837675633157872 |
|  4740.564848868495 .. 1735.2742659986002 |   279.0814753737101 .. -23.91715716899859 |    0.40796535758064967 |  -3.6368932160691774 |   -4.044858573649827 |
| 1863.8951829591244 .. 1735.7935581391948 |  279.11610858380124 .. -23.91715211393933 |    0.45722468346124245 |   -6.142821391652862 |   -6.600046075114104 |
| 3565.9302033403064 .. 1736.1305903040736 |  279.0956172023511 .. -23.917148951391717 |    -0.6429266959742361 |   -6.107933545578051 |  -5.4650068496038156 |
|  4173.748583326488 .. 1736.0764103894003 |   279.08829946928455 .. -23.9171490847544 |    -1.4035848665688786 |   -6.565854593342917 |  -5.1622697267740385 |
|  2622.7076764600897 .. 1736.722317269094 | 279.10697298044215 .. -23.917142471667503 |    -2.4351176055905253 |   -7.362437730973599 |   -4.927320125383074 |
| 3120.7288988487285 .. 1736.6941620594514 | 279.10097713303804 .. -23.917142868275892 |    -1.5385284981187755 |   -6.842764057404346 |   -5.304235559285571 |
|  4606.918794011347 .. 1736.8853896602936 | 279.08308438673487 .. -23.917139640203136 |   -0.30713078532780996 |   -5.975928254962137 |  -5.6687974696343275 |
| 1833.1075380330185 .. 1738.0057420906933 |   279.116479243992 .. -23.917127732730247 |     0.7544652798587138 |  -11.726416965289271 |  -12.480882245147985 |
|  2515.138037445407 .. 1738.4494675862722 |  279.1082680470542 .. -23.917123414145987 |     0.7501656449984218 |   -5.533123453311321 |  -6.2832890983097425 |
| 2727.3696976505107 .. 1738.2100421863097 |    279.105712918164 .. -23.91712613595815 |    -0.9956567772936724 |   -6.293180018183708 |   -5.297523240890036 |
|  3221.226674215119 .. 1738.1524069250186 |   279.099767206274 .. -23.917126808789668 |    -1.5256164129965646 |   -6.596860866109438 |  -5.0712444531128735 |
|  3299.8712059470968 .. 1738.105817199888 |  279.0988203780291 .. -23.917127306564105 |     0.6927680033502137 |   -5.644928005454512 |   -6.337696008804725 |
|  3393.073632027064 .. 1737.6482342114164 |  279.0976982822006 .. -23.917132317268077 |    -1.0225260355921946 |   -6.403949282101572 |   -5.381423246509378 |
|  3268.773156429506 .. 1739.3812619815171 |  279.0991947782889 .. -23.917113276199487 |     -3.039256721973481 |    -7.92817296286549 |   -4.888916240892009 |
| 3614.7331634970888 .. 1739.3620384327876 | 279.09502964868614 .. -23.917113363131815 |     0.5624313830049594 |   -4.154867638951742 |   -4.717299021956701 |
| 1809.1848198299244 .. 1740.3434802987701 |   279.1167672547165 .. -23.91710197689478 |    -0.6273281465659909 |   -7.835631659039281 |    -7.20830351247329 |
|  1850.271262176372 .. 1739.7976078232016 | 279.11627260187964 .. -23.917108031818348 |     1.2868782694801275 |   -5.828717396421923 |   -7.115595665902051 |
|  3095.170238201778 .. 1740.1124338957186 |   279.1012848426067 .. -23.91710524950572 |     -1.339226771269044 |   -6.524513464986278 |  -5.1852866937172335 |
|  3654.7601685148916 .. 1739.683133038127 | 279.09454775022783 .. -23.917109807645108 |    -2.8974234097328777 |   -7.952308417433121 |   -5.054885007700244 |
|  3675.5954156676544 .. 1740.137542761775 | 279.09429690793377 .. -23.917104794743544 |     0.9440611489373895 |   -4.098341892584724 |   -5.042403041522113 |
| 3697.6448994849993 .. 1740.3259053575616 |   279.0940314468804 .. -23.91710270870325 |    -2.6398714119378948 |    -7.49979197316886 |  -4.8599205612309655 |
| 3843.1977710545566 .. 1740.1550892618216 | 279.09227908663775 .. -23.917104491342457 |    -2.7706472749721107 |  -7.7351820976118715 |   -4.964534822639761 |
| 1444.6434645616107 .. 1741.0492090951452 |  279.12115608955236 .. -23.91709372102226 |     -2.801780376985384 |                  inf |                  inf |
|  2478.0394434299765 .. 1740.971459799672 |  279.1087146881154 .. -23.917095638712535 |      1.811873516217499 |   -4.946367941276321 |  -6.7582414574938205 |
| 2816.3593631207086 .. 1741.2693169960505 |   279.1046415406023 .. -23.91709249077173 |     -2.724151726220842 |   -7.611370454491762 |    -4.88721872827092 |
|  2901.158186793078 .. 1740.6870159650273 | 279.10362061912184 .. -23.917098915118245 |    -0.8200277884117347 |   -6.261360309972282 |   -5.441332521560548 |
|  3424.704991045502 .. 1741.1960648046304 |  279.0973174628445 .. -23.917093261002368 |    -2.7759118644662943 |  -7.8307623771185995 |   -5.054850512652305 |
| 3534.7466709620526 .. 1741.3524905287327 |  279.0959926341064 .. -23.917091495889938 |    -1.9410912703849617 |   -6.952000289641823 |   -5.010909019256862 |
|  3553.1523467266825 .. 1741.229798468251 |   279.0957710419233 .. -23.91709283778994 |    -0.9448583099832025 |   -6.023604750151366 |   -5.078746440168163 |
|  3624.055531407509 .. 1740.8356389588648 |  279.0949174144007 .. -23.917097140429107 |    -2.2001214506330333 |  -7.0854154130107325 |   -4.885293962377699 |
|   4158.911279855955 .. 1740.789263491256 | 279.08847810596427 .. -23.917097232615806 |    -1.2256715978933426 |   -6.437515487700463 |    -5.21184388980712 |
|  4562.116017865916 .. 1741.5370305902613 |  279.0836237897543 .. -23.917088510456864 |      2.190762292964021 |   -3.441700019182876 |   -5.632462312146897 |
| 1487.2933933508048 .. 1742.2756287260645 |  279.1206426107806 .. -23.917080287233336 |    -1.0706504548921885 |   -6.444345260761857 |   -5.373694805869668 |
|  2009.819643655219 .. 1741.6914532385413 | 279.11435174305564 .. -23.917087357647354 |    -2.1888826650140154 |   -7.085954517500513 |   -4.897071852486498 |
|     2392.8825642258 .. 1741.655163686757 |  279.1097399199847 .. -23.917088064509336 |     2.4079874992500025 |     -5.2464516458361 |   -7.654439145086102 |
|   3951.123267395734 .. 1742.007383906964 |   279.090979736881 .. -23.917084020851156 |   -0.36903413645123206 |   -6.280419566833816 |   -5.911385430382584 |
| 2697.1896898961263 .. 1743.1524834097409 |  279.1060762637012 .. -23.917071731881002 |    -0.3085422321840015 |    -6.01846387016176 |   -5.709921637977758 |
|  3406.822706649422 .. 1743.1990944253105 |    279.09753275440164 .. -23.917071222556 |    0.11854502670570159 |   -5.757305276401458 |    -5.87585030310716 |
|  3761.809659445652 .. 1742.7567648636245 |  279.0932589474502 .. -23.917075915305965 |    -2.4025101720598947 |  -7.2395117081728415 |   -4.837001536112947 |
|  4358.690843147074 .. 1742.9077504750464 | 279.08607289545074 .. -23.917073692485506 |    -0.4108485542366853 |   -2.346085821090448 |  -1.9352372668537627 |
|  3111.352698318207 .. 1744.2480718922072 | 279.10109001673254 .. -23.917059733819563 |   -0.08760290828535038 |   -5.948947700338091 |   -5.861344792052741 |
|  3370.926684541088 .. 1743.7878444079336 |    279.097964918808 .. -23.91706475418773 |     1.2595034726394898 |   -5.290682608820372 |   -6.550186081459862 |
| 3508.3585993409647 .. 1743.7535211876332 |  279.0963103300854 .. -23.917065082695448 |    -1.5684248074555283 |   -6.665205093045678 |    -5.09678028559015 |
| 3986.8264337693186 .. 1743.6488569824298 | 279.09054989605227 .. -23.917065925019113 |    -3.0041080374905254 |   -7.976140065314086 |   -4.972032027823561 |
|  4633.731318359567 .. 1743.8633273922562 |  279.0827615929195 .. -23.917062804842917 |    -1.1324781606071899 |   -9.981228624104993 |   -8.848750463497803 |
| 1670.9389202668574 .. 1745.2424247630213 |  279.1184316366661 .. -23.917047890538722 |     1.3400750320079402 |   -5.425703811205067 |   -6.765778843213007 |
|  2496.136741932882 .. 1744.7085300103943 |  279.1084968064957 .. -23.917054519858866 |     -3.014327373686985 |   -8.241377198527903 |   -5.227049824840918 |
|  2974.222114966673 .. 1745.0814102103436 |   279.1027409774842 .. -23.91705056057726 |   -0.11821853306819374 |   -5.891111959505632 |   -5.772893426437438 |
|  3039.939686578247 .. 1745.1488632988644 | 279.10194978177924 .. -23.917049821325037 |    -3.0438892207451707 |   -7.824131067282822 |   -4.780241846537652 |
| 3059.3209579627974 .. 1745.1078636370337 |  279.1017164442077 .. -23.917050272692077 |     -3.185366476776647 |   -8.062068319903982 |   -4.876701843127336 |
|   2437.329075972997 .. 1746.305396552213 |   279.1092048105434 .. -23.91703691288458 |     0.7159770294913087 |   -5.653795615488278 |   -6.369772644979586 |
|  2467.881138129636 .. 1745.9986352617736 |   279.10883698433446 .. -23.9170403062893 |    -1.4485865782243699 |  -6.5986801455812465 |   -5.150093567356876 |
|  2918.225749427279 .. 1746.2574043874683 | 279.10341513618636 .. -23.917037612266668 |     -1.013049562661836 |    -6.35109536867576 |   -5.338045806013924 |
| 2951.2210131664865 .. 1746.0584769491013 |   279.1030178952929 .. -23.91703980537158 |     -2.016809501437796 |   -7.051510908894299 |   -5.034701407456502 |
| 3936.8338052829104 .. 1745.7900571149717 |  279.09115177591696 .. -23.91704240230954 |    -2.6940847438742384 |   -7.479207899829168 |   -4.785123155954929 |
|  4050.422574477268 .. 1746.0268729184293 |  279.0897842433189 .. -23.917039696328146 |     -3.191089743995666 |   -7.905294218680202 |   -4.714204474684537 |
|   4585.198660750708 .. 1745.956663332807 |   279.083345897004 .. -23.917039837136564 |   -0.29995830597112344 |   -5.949985036805683 |  -5.6500267308345595 |
|    4650.22449896176 .. 1745.889458712918 |  279.08256302934143 .. -23.91704048164342 |    -2.9934984152455413 |   -7.859135904600808 |   -4.865637489355267 |
| 1636.9426858347042 .. 1746.7778198669364 |  279.1188409263635 .. -23.917030947928616 |     0.7374567989102275 |    -5.74560045268183 |   -6.483057251592058 |
